,Unnamed: 0,time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7,link_pos_1,link_pos_2,link_pos_3,link_pos_4,link_pos_5,link_pos_6,link_pos_7
425,425,1639136594479500739,-1.1891119258556684,0.5456920276606323,1.511842010400898,-1.7420570785352734,-1.859023109254612,-0.1129534505512646,-0.9689412558139936,"[0.06322197833158853, -0.0541011871715664, 0.3071703235949418]","[0.12109151919794858, -0.08192604721115415, 0.4685372285087217]","[0.06540020999589935, 0.15895972772280811, 0.13175050515384487]","[0.16776726696512118, 0.29761039727253774, 0.220915883979834]","[0.23473261690067262, 0.1762320547392835, 0.03614113771344932]","[0.19375441325359577, 0.02368342115146052, -0.14005274851257674]","[0.014406482109337648, -0.10220059467748101, -0.09504738904647694]"
426,426,1639136594579426283,-0.11963092709147415,-1.8805180644975257,1.0079258470560784,-0.9287345061029691,-2.4442847422666385,1.823918276304836,-0.4620274597395615,"[0.05123531371352821, 0.12125939290665957, 0.21317681576081077]","[-0.10804726130661767, 0.08140052451693922, 0.0701583350019227]","[-0.01837264411963764, -0.0810543770812718, 0.4432028716130013]","[0.006063744210145092, -0.2844430469243458, 0.653048598786117]","[0.30630020706920913, -0.07852650770710383, 0.5797888529162466]","[0.5036770839868219, -0.006086637543613563, 0.5924628646869591]","[0.4078937678744692, 0.08400362724784814, 0.6005714966782366]"
427,427,1639136594679516783,-0.8126374556642673,-0.08465170080365758,-0.8181328740353333,0.9230868131000398,-2.333664319511493,0.7691946835514845,-0.9565939917211024,"[0.06448522568640246, 0.021190498538144687, 0.24127981267280382]","[0.10705530243539448, 0.01845540238482232, 0.3484178533145198]","[-0.30710049145132057, 0.0832397145208731, 0.20985492357045538]","[-0.36331253122067647, 0.21041437188458068, 0.47809978053196267]","[-0.3315980426675675, 0.1907334248149234, 0.2856763279463047]","[-0.6375804794309359, 0.27353817098425387, 0.19480090182539192]","[-0.724200040727142, 0.18021651662585708, 0.3393637274122998]"
428,428,1639136594779425661,-0.7376391325759721,0.9051318999798408,-0.04085244342669237,1.8818412851567168,2.226985853340888,1.9076461602955763,-2.3422993420900364,"[0.14147108180111775, -0.10130264530663347, 0.06154083842182362]","[-0.18397136005509485, 0.04544705995990263, 0.13911598879136708]","[0.017836955396827718, -0.29828965494466697, 0.46417644672476543]","[0.02729982251537106, -0.039507691427436, 0.8583513842044513]","[0.29131908583490906, 0.2608970320592796, 0.8696601153111545]","[-0.09349770691147566, 0.47578141474947755, 0.8410554651579252]","[-0.16247365497545305, 0.4057897773251403, 0.8147934674218656]"
429,429,1639136594879477494,-0.13913611645802826,-1.0302550305458742,2.4338534531158142,1.3204892859060569,0.4921674794975885,-1.0182593520712218,-2.8584091262095632,"[-0.04484726386710038, 0.031776507254652, 0.26510730340624955]","[0.03445399162050986, 0.11047463375317307, 0.5224335334611312]","[0.03632641883843264, -0.048268467656474065, 0.4230658228346434]","[0.21422793849486746, 0.028596123176087007, 0.7621416519878709]","[0.28040177316816584, -0.19544991209547763, 0.6295630656263299]","[0.03147702313482129, 0.12163287279846301, 0.8983952937176014]","[0.16134244863402786, 0.13995349888071323, 0.6233162734396984]"
430,430,1639136594979466275,2.3910962911731533,0.4784934680787853,-2.094411354737454,0.5672760592717934,1.4561510783519904,-1.7449925686088317,-1.1823946643388523,"[0.04181940046715875, 0.05501021059197674, 0.11251111295638463]","[0.004728344174203803, 0.15034293523244724, 0.337491634715385]","[-0.07535696080120098, 0.02931709577395404, 0.40317846689261266]","[-0.5209333534605535, 0.06406255587746561, 0.4184495966104105]","[-0.3686457669162414, -0.08891600843388685, 0.6967839826610797]","[-0.3543635304700189, -0.14416537192291007, 1.0220367530103505]","[-0.2234983323685711, 0.050757592204510815, 0.808330745411091]"
431,431,1639136595079406022,1.1056805723787655,0.3410428024432037,0.7939350958693518,0.8266452580138344,0.4323957747423095,1.526114604952903,0.2367986753326021,"[-0.1563259244111528, 0.03888606377480717, 0.13401468645548903]","[-0.113309452103035, -0.05570198765547614, 0.4469068522575943]","[-0.06174906166400327, 0.06663539649240191, 0.5584042448316573]","[-0.3523938579702369, 0.2199318980325678, 0.8407237961291456]","[-0.4103867700194438, 0.13760953190264721, 0.7027488148404786]","[-0.4184794408670498, 0.16532627294573152, 0.9857965119944619]","[-0.45894658714247516, 0.08111865873423747, 1.0264408746006441]"
432,432,1639136595179615885,-2.1835760276411285,-0.8446203939927992,-0.4295072197691017,-1.353585791786914,-2.4390580264618293,2.053929225511944,-0.7539391847095129,"[0.08928345440208449, 0.062024193492344615, 0.1976908345363287]","[-0.09629652978902978, 0.0828977965830035, 0.2569212892143618]","[-0.009741220098890835, -0.005829748566890974, 0.5254938599932224]","[0.1141081521618567, -0.10453521187682019, 0.7712707676138832]","[0.1741235344353528, -0.042659448828848194, 0.7744988230084571]","[0.2819168158146339, 0.047975062369639956, 0.8375268224938424]","[0.20735599528882964, -0.15243938211927038, 1.0007595146455346]"
433,433,1639136595279615003,0.037241128396180656,-0.8578405942005691,-2.1054923553565503,-0.05014316315331024,1.2607472546255418,1.9344774908751767,-1.2913249399291111,"[0.08792563912466476, 0.02640581328453691, 0.3025580353510251]","[0.13578497261539257, 0.06241791305102471, 0.33102779389280657]","[0.1397373676863337, 0.05115807676917712, 0.5228877387137191]","[0.23232996101469608, 0.2913810606042168, 0.35238359576451006]","[0.12507215849904868, 0.2637517533870807, 0.6938402026712789]","[-0.17627054537547607, 0.21000639186037778, 0.8621090160296331]","[0.011694249078453511, 0.34040952997827156, 0.9194622528568538]"
434,434,1639136595379518704,0.17598460190094078,1.4131021774156602,0.2387949207833633,-0.30317660442202143,-0.2432705358655287,1.2956912087036296,-1.7228393134271058,"[-0.04267368077678749, 0.15057318878723902, 0.02845186942360381]","[0.00957439486144475, -0.19441020656501196, 0.25726525604410366]","[-0.21432576502510967, 0.07063059928200362, 0.45351026743459305]","[-0.23673590289273488, 0.1655991698304884, 0.6253675059474131]","[-0.3446598780371991, -0.1688838315524307, 0.6336433328961717]","[-0.6790960445433634, 0.06816351641763302, 0.5934355439024639]","[-0.5602545277776261, -0.06448430411517567, 0.8422707656630791]"
435,435,1639136595479522926,-0.4372561269128674,1.5014979072321526,-1.9429630113017,0.7760168255060882,-1.8610028080435428,-0.1516074638851237,-1.5294617428363857,"[0.15430929856231454, 0.060882908060294665, 0.15593596451764588]","[-0.05407986298568969, 0.035426576266486515, 0.4057698610685533]","[0.3930177119023895, 0.1428225612768022, 0.5276983280189734]","[0.19545106516705194, 0.08752647005089076, 0.32401208202224285]","[0.5328995389883233, 0.3542054863884512, 0.5014458983679138]","[0.6633743347631427, 0.1878309323437386, 0.19805034904856636]","[0.8148052532948511, 0.30246547674321234, 0.3216940332777799]"
436,436,1639136595579543563,-1.9339760504671133,-1.2236340620071615,0.8529452268101129,0.32261778921046114,-1.7169867089019475,-1.174850457742291,0.7089407875498774,"[0.05727865168035106, 0.2745719449276265, 0.01096244247628747]","[0.014377013405228761, -0.2085412343730659, 0.22256921195993307]","[0.2116137973080821, -0.24728586851582815, 0.4272201894905094]","[0.5584640516764627, -0.324391921532173, 0.5439145200802101]","[0.5225152302476431, -0.14983758985640097, 0.10852741422434597]","[0.7932610810063636, 0.10598038289454549, 0.3080895546180372]","[1.0121448281900225, -0.07503600444669108, 0.24756157013785468]"
437,437,1639136595679627691,1.9099662310504464,-1.4118280088553603,0.2375167891685029,1.7790650978732463,-0.6857607150264511,0.3955567588183975,-1.6687757473323457,"[-0.08906872558356406, -0.043103102446369786, -0.07481577719462454]","[0.21525803191547355, -0.06922005469204442, 0.30346325274335295]","[0.20872675859336437, 0.202635612494797, 0.3316078248935853]","[0.01765945532020645, 0.32277515186738615, 0.6127987884475627]","[0.33841677191701175, 0.5680734826678902, 0.4206295229685665]","[0.19553366314833132, 0.75202620401829, 0.6131147966018833]","[0.3182313283392018, 0.8811008930442628, 0.3641520834168158]"
438,438,1639136595779543805,-1.3987968176550172,-1.9937697426289085,0.5035178439410601,0.9075741099701258,-1.931870389814432,-0.6039753101818583,-0.6766172577300607,"[0.18951586556383995, -0.19012654726384823, 0.2430551783851211]","[-0.049631509593049634, 0.062126088672096395, 0.3454000196210595]","[0.12914279244118393, -0.030256390216111068, 0.30670503637052715]","[0.031757695985382375, -0.10171216091584184, 0.30820558200978293]","[0.20439788226788724, -0.43470664423178773, 0.2525635672521877]","[0.27025876745260113, -0.40028696276231496, 0.039711929631400654]","[0.3848996834227315, -0.11984143962436766, -0.07093683467904016]"
439,439,1639136595879635932,-2.3870632375102128,0.5434998217866074,1.6328165236421106,1.4032237776478769,-2.2313559337243016,1.1374107442216599,1.299484256415996,"[-0.042214499734560214, -0.08624229565463776, 0.32255062413816354]","[0.18851017072222204, 0.1247351730955957, 0.3609251562230034]","[-0.0931347725518035, 0.23193618897988894, 0.16576910846030618]","[-0.07108435183261441, 0.18128317314645148, 0.11586848959605914]","[-0.1049280562840158, 0.6094844871110441, -0.03216721412894902]","[-0.4338677163519229, 0.30870381148755066, -0.07134846394344269]","[-0.2744940443665484, 0.5084720039848747, -0.35443693049069064]"
440,440,1639136595979567854,0.7054338978802766,1.1731394584181245,-1.4085516414807526,1.3534902500177148,0.3869169022798924,-0.730333440354521,1.7430901811249708,"[-0.03403582177636337, -0.05784541140298593, 0.20025568741593885]","[0.03620239874145985, 0.005497942683589061, 0.22824593728441406]","[0.08759625444855862, -0.05119794730857536, 0.5795785021495925]","[-0.2849860997700987, -0.05323727739627501, 0.804776384839418]","[-0.20025776874403892, -0.0035638453146505586, 0.6894825869941008]","[-0.4692300043236741, 0.14461516728162863, 0.6637365983133242]","[-0.4985301417420704, 0.07654164039690983, 0.5801708500843101]"
441,441,1639136596079553079,-0.09093243090875093,1.0478642004514729,1.0919890285374856,0.5582776979275517,-2.1502099741310783,-0.13730436350974684,-0.5400722877628787,"[0.02678817280339433, -0.11954799240831074, 0.18308162404674558]","[-0.12237236710924684, -0.07320900683005169, 0.38544941519453724]","[0.13400716500526358, 0.13870220568500666, 0.4577835062200338]","[0.2922060749143134, 0.2629156425057762, 0.44858263324783926]","[0.13170231044771497, 0.3501300077922143, 0.5692871434431481]","[0.10411968609476213, 0.47341702596371316, 0.5071303613622404]","[-0.016342603232761516, 0.5098361295946945, 0.7788880916224046]"
442,442,1639136596179576744,-1.9925908450674408,-0.43809675445547214,1.3683535158013431,-0.710548989907124,-1.9984160780498736,-1.6589516331629517,-2.09996607458502,"[-0.015299311230791313, -0.09612037916394504, 0.24208343068938934]","[0.19459331443353195, -0.00644143113098922, 0.348293976400682]","[0.1334638581458639, 0.10508487663950995, 0.12872814154025602]","[0.3597180709192448, 0.04348239126493935, 0.5426798609751918]","[0.5313246803541564, -0.05240720771715482, 0.6080979629585422]","[0.5954982594608086, -0.12233749816708872, 0.8732392824694368]","[0.7504223742137567, -0.3210593189128832, 0.951483506600787]"
443,443,1639136596279679821,0.7357847886940729,1.9399016486245888,2.2301084265502067,-2.0055400650527484,1.4451949193387041,-0.17227306088181882,-1.2460347918084185,"[0.06990514183841481, 0.07519283128188282, 0.2560529648264808]","[-0.0951030763581244, 0.06036965914525769, 0.46136696635859814]","[0.10064765140040716, 0.109265693364598, 0.5420696934759728]","[0.04189496815470875, 0.2843570316081208, 0.6132489015340665]","[0.2077152919558759, 0.018662409372787195, 0.9365034993265593]","[0.18813110811675263, 0.21758707758356857, 0.9177746846784404]","[0.3693205501068827, 0.28556134459904237, 0.7497612789762143]"
444,444,1639136596379501061,-0.6010704227555737,-1.5229768073700494,1.6821573314634315,-0.15830487256259196,1.7489766953002674,-0.6416896265876646,2.014391616044988,"[-0.025992005085347755, 0.006433090204860209, 0.09069024876242572]","[-0.08296606165466618, -0.1390836553724185, 0.1577074581302534]","[0.12202979556835661, 0.204704356940931, 0.22503597293915728]","[0.2606277031601229, 0.3069877910415796, 0.12864171227821264]","[0.04240753710970055, 0.4680962989004145, 0.32057429417562777]","[0.12211641330077534, 0.32887809130902945, 0.5190126544513615]","[-0.042891150331984255, 0.6390562456226927, 0.5701993649831328]"
445,445,1639136596479670460,1.5743248776822991,0.387339853791572,-1.074113698475092,-0.09409713176613654,2.219306014841728,-1.753519113422772,0.2421247199798846,"[-0.060259492950346154, 0.013538321352020558, 0.23967555589717138]","[-0.012332265961251858, -0.01307269015805899, 0.3842626256683353]","[-0.06471163395173943, 0.19167831251037548, 0.3758677535068179]","[-0.3115955884992781, 0.35287817436008684, 0.27351359254588936]","[-0.38610172371183804, 0.287376133339154, 0.42214212984063315]","[-0.5773592294209094, 0.602823975821388, 0.3371306524728413]","[-0.7798678941874991, 0.4471417838630297, 0.4733648083082608]"
446,446,1639136596579571281,2.4204171040564444,1.014339425618827,-2.5637736210383157,-1.5110633456265044,-1.9682268296700365,-2.056991772699881,1.9723241639388376,"[0.02241372907863612, 0.2628091067979646, 0.10020101973969424]","[-0.08404563699725831, 0.05134585323019374, 0.28388149246726013]","[-0.07078950126280595, 0.0733083781604172, 0.5346155483267157]","[0.04699309968312953, 0.27816364390960935, 0.711860351463102]","[-0.04981573046319478, 0.3039555356388769, 0.8208326551230666]","[0.028510011175347863, 0.3249117805095887, 0.9855413428350327]","[0.13997099661502765, 0.32935464307257517, 1.0345815393742899]"
447,447,1639136596679614481,0.586851419269375,1.7121364957945504,-0.6833972747967261,-0.7272793737710288,-2.6877116155100733,1.6805334995143997,0.9415980158599409,"[0.0412786930341686, -0.038198891994087825, 0.263356883399931]","[-0.1482246825648307, -0.0707081919461697, 0.38415567141382145]","[0.05588472010937956, 0.10595472658081255, 0.5398303304512417]","[-0.3481334546368887, 0.18847640579247557, 0.5705996953475148]","[-0.06374914091950641, 0.25961862105698136, 0.7053982974235432]","[-0.009309358526524163, 0.31863480263636795, 0.7796857942634233]","[-0.0767772239531017, 0.199906412830393, 0.9006445315613679]"
448,448,1639136596779699907,2.369135711174317,1.402279335625793,-1.855243715042152,0.2417978871396516,1.1572073789756252,-1.1350796498315137,2.0685776544893764,"[0.047094070344810335, 0.13255759371647166, 0.012281162917506666]","[0.02674574754707837, 0.19543587051218322, 0.31358048866944205]","[0.2039157053426472, 0.1033502094799325, 0.3985604212103907]","[0.36014564715585873, 0.3981141129464928, 0.1437476780764774]","[0.563846765199579, 0.09948370033567017, 0.10798181074368574]","[0.6600173014666334, 0.4967992517323405, -0.07134739396911091]","[0.6584071802960765, 0.33155431055448853, 0.13252773566293663]"
449,449,1639136596879572545,-2.2016271446730054,0.7985307765375005,-1.3748893428062274,-0.2750531972097128,-1.0329155122707665,1.3649157976081203,0.0918248638339283,"[0.08819130861329195, -0.17961191568422386, 0.2547379417445862]","[0.18114653556156507, -0.05154510354863931, 0.3926146014918953]","[0.007551217963210399, 0.12840562925311821, 0.4663950040415201]","[-0.2004373596309879, 0.270011690609125, 0.28311316089033445]","[-0.616263841091978, 0.4035362203407292, 0.2989793316057167]","[-0.7090406391990413, 0.4758117588331844, 0.29093699514951354]","[-0.5165349845197936, 0.4406698457898982, 0.6871220536774164]"
450,450,1639136596979488970,-0.9052588581674534,1.1025649670864537,2.494446521440936,-0.4352744683240919,1.5463986771880474,0.18555210890079504,1.6097874756746111,"[-0.010813745924130288, -0.15211758499066644, -0.0030536457838980235]","[0.03713920950460975, -0.10601208569255496, 0.28458267706561785]","[-0.06541853393605833, -0.07733401211805009, 0.4972442527393502]","[-0.05376702945751306, -0.37835892860984166, 0.5646844572803608]","[-0.16945656679552074, -0.3189793169991851, 0.9121622112915078]","[-0.2314464742766279, -0.6145965582880958, 0.9868043034683112]","[-0.2726071806403005, -0.08858367584573434, 0.9612646617562896]"
451,451,1639136597079593614,1.861026175756566,-1.1982970412437497,1.8486838322405887,0.5308737552383858,-1.926334899610528,0.824041327176809,-2.3585346496191897,"[0.1423369316284923, -0.07466769633510824, 0.3615709479955994]","[0.07042678039688283, -0.028190274849472348, 0.37975032319258745]","[0.23040464375555925, -0.03306253490449919, 0.5120318258244609]","[0.3491681069967233, -0.4069767538749164, 0.8181867994915295]","[0.32959977629452475, -0.46267085046974793, 0.9254694296854973]","[0.37423352067782084, -0.5378941989742437, 0.7093767897450053]","[0.4286672803816419, -0.3732873773463514, 0.9099265677173658]"
452,452,1639136597179580395,0.6139419496338583,-1.1609837648271104,-1.3792999764793237,0.3946579350601551,1.2106744634872002,1.7572005784978575,-1.5374183224004554,"[-0.16798150369923737, 0.12122892732111137, 0.21166188728026172]","[0.021037176259448665, -0.033335582354478754, 0.3141611018330053]","[0.05101632496014489, -0.09339838061608696, 0.3506027751888184]","[0.013444171337815627, -0.2366218190664509, 0.4123131190053585]","[0.12711225555965022, -0.6374763471992821, 0.631106559516719]","[0.5821991449105657, -0.5144154622278116, 0.7728995683563104]","[0.5171683274155175, -0.5626630873177579, 0.8522137983680568]"
453,453,1639136597279593066,-0.8238796940043351,-1.899240388499233,1.3705201705559475,0.17775085853926995,-0.4824541199028598,-0.2226763581641984,-2.893301567936176,"[-0.1910339010925758, 0.109070715676423, 0.020918662751101103]","[0.04830971615286786, -0.011994806729930252, 0.4401096895942864]","[-0.018961451350320818, -0.08277154977492471, 0.45188661918619644]","[-0.41313596293125454, -0.30250770863583487, 0.5134705077049309]","[-0.5141082073120571, -0.17838833446604446, 0.482713763523841]","[-0.7015816195322455, -0.3983867451473522, 0.556753421824302]","[-0.8648103790651975, -0.2506515628305624, 0.9349399219632087]"
454,454,1639136597379528606,2.0136684801447107,0.2211943244616128,-0.4970702206046496,1.1979810592921112,-0.6293934835183301,1.1384797712842576,-2.3124212474685284,"[-0.07816678497573672, -0.03543172047134988, 0.02789937278830104]","[-0.0008173396373374613, 0.20425724946723203, 0.2415538636019161]","[-0.24874880868809152, -0.041859895042707845, 0.35902394393709913]","[-0.2762349793636436, 0.16117348179715843, 0.13901706291022903]","[-0.4435743436663175, 0.3537026081462343, 0.20368945378834385]","[-0.6968280938733563, 0.26224615319729316, 0.06226629502574691]","[-0.668157048540267, 0.5107629079836903, -0.1108062686614841]"
455,455,1639136597479627319,-2.2855672346355367,1.4557248227600574,-1.8185874533219868,1.506863579349679,-2.3698245341775124,-0.9922644404114352,-2.093553987956013,"[0.3521021467147323, 0.12150268881812079, 0.23986001408393148]","[-0.17480342565234963, -0.07207499213518492, 0.3060580505021094]","[0.14193089365618833, -0.07887319018165953, 0.515897875643452]","[0.01936332130550418, 0.2105458631700689, 0.7871484092147332]","[0.0630641844069322, 0.0227421001700763, 0.8531698893892913]","[-0.09301310514215191, -0.25941772800655255, 0.9332190184875434]","[0.043977481078233585, -0.2876074727433818, 0.9407401776865747]"
456,456,1639136597579566921,-2.472412384554848,0.7494684185897138,0.887284800276249,1.4567420185110524,-1.4739010565748716,1.0106801096001874,-0.9652880669929172,"[-0.17353729256961903, -0.02256533763671814, 0.28763662318748223]","[0.07692852757261814, 0.18083493366634074, 0.3063336113626648]","[-0.15624397551759642, -0.07582336560268971, 0.3887914780727988]","[-0.12628742883604727, -0.2815626013000683, 0.3203671178425406]","[-0.13366496109471415, -0.3363921851811636, 0.38810307095912283]","[0.11560332637985263, -0.7308111247657468, 0.1034881438997397]","[0.1159028195167921, -0.5513003668125285, 0.29839882418928465]"
457,457,1639136597679581334,-0.7342562423237164,1.1540491665912196,0.3966205633366053,0.19324557112802546,-2.218058813121365,0.7942473457477535,1.2655532131142908,"[0.02847536096584315, -0.05721317083213864, 0.013350176345524933]","[-0.06868519668063355, -0.06373729502158448, 0.3487471940586164]","[0.019903349754788816, -0.049515623978501316, 0.4140858847443644]","[-0.2059255291007005, -0.355858164328297, 0.6239275190333488]","[-0.06752723432951799, -0.11923806711465526, 0.7123930194168555]","[-0.3393502412040973, 0.242594997550666, 0.876468310401568]","[-0.24415671164723096, 0.2770770600470049, 0.7880322114930077]"
458,458,1639136597779609446,2.4946722976193176,-1.5075745108643392,-2.7428168143641223,0.7801672017763135,1.2698591007985427,-0.8979439852819782,2.8108264394062616,"[0.15166866541573668, 0.2540300118032575, 0.12563049480538524]","[0.18140473330706502, -0.06530943532402606, 0.36533013831765254]","[0.23810271889463724, -0.21469596647992195, 0.4969254904590191]","[0.3207425326251657, -0.16506367996553648, 0.18748422161452039]","[0.4479861130166539, -0.38180018140374633, 0.6681106266370629]","[0.6719624250141856, -0.5484655907011851, 0.6497462470380424]","[0.40433385279861794, -0.7275010474587371, 0.7646723252383636]"
459,459,1639136597879571969,0.036178054172118834,0.07825716293109641,-0.8207640880419063,-0.4863155187898041,2.7404542928105715,0.8262439779010418,-1.3017767923756078,"[-0.03466967588517039, -0.08835267444369548, 0.17588059061538197]","[-0.049284001551751944, 0.11184248766127652, 0.16602238778974077]","[0.14133977372758044, -0.13908915540176398, 0.4788535862201827]","[0.0229969663976074, -0.3428861646116663, 0.31539131282354926]","[0.533350660715113, -0.43818258682912503, 0.5418544211165784]","[0.5006790215646356, -0.5527953573128552, 0.4466546463533285]","[0.4787489147940272, -0.5447893276855543, 0.626824106678185]"
460,460,1639136597979607944,-0.15443648032626456,-0.8741228099301228,1.2024693714346548,-1.1883615118753863,-1.685099301794483,1.8312214933964848,2.336422994855868,"[0.062459840543326595, -0.2248494098610915, 0.17291927621809286]","[0.0959370082712549, -0.1132343782420463, 0.32996952646773675]","[0.0286005724821069, 0.02336119138228039, 0.29655273455757286]","[0.01053962087936687, -0.012664124488210596, 0.8414667689829134]","[0.3039669920918058, 0.0030800949180691817, 0.8550333149729603]","[0.3455239423048432, -0.16588691992835225, 0.9403020367395982]","[0.25130497952754505, -0.07450937355251996, 1.2687068554478638]"
461,461,1639136598079737646,-1.6796544717440276,1.1351988004319966,0.9172579036879768,-1.5521476140300887,-1.0768068630385583,0.9276223288310512,1.3057507741514374,"[-0.19981174311206756, 0.06484609562544422, 0.18591752421705887]","[-0.055490010145935534, -0.11436362463684902, 0.4690012254063697]","[0.048062804485824284, 0.034539368034390464, 0.6913964559001866]","[-0.2739399541936499, 0.06544832038787546, 0.6959435496402719]","[-0.251540913236594, 0.3088441137039323, 0.6771841347950045]","[-0.4434920296549116, 0.4977994751728254, 0.6772472971577904]","[-0.18510651891967825, 0.19042862100426924, 0.8205593321317068]"
462,462,1639136598179604610,-2.2264144285085363,1.9692552199615927,-0.17975614322789826,1.6704467454423677,0.9879561779240392,-1.1123004625124353,-1.5834607281816346,"[-0.02162393484640634, -0.04927735319666568, 0.11608519185147642]","[-0.13464504898944646, -0.09065378350312946, 0.1312532127855305]","[0.051263199353091704, -0.24574775015167954, 0.18263867679706391]","[-0.05787343318849986, -0.16460514384471645, 0.5047601526770102]","[0.15033337972948507, -0.33737416853077506, 0.2738157148443118]","[0.39329249163882984, -0.7505733875358073, 0.1955592915867948]","[0.26733886603704776, -0.5781752678246004, 0.11533603074076285]"
463,463,1639136598279685605,0.28835482994378125,2.014150223064934,2.8490301633413564,1.98219008908858,-1.6418587024437987,-1.8607562095763588,-2.2472608840961765,"[-0.19800669352952202, -0.03638003234854567, 0.22925788123580956]","[-0.0871349987326261, -0.014295501929451938, 0.31325201321987045]","[0.030655755489525843, -0.07866109167919422, 0.2650671638161647]","[-0.4027806262810122, -0.10857930421624257, 0.05444228563135636]","[-0.2383454233782591, -0.2939292397839511, 0.30573058738215614]","[-0.18027488418976773, -0.489070419246212, 0.435332792247478]","[-0.20416673088683146, -0.2750733688263056, 0.5439723777579833]"
464,464,1639136598379505234,2.1739636144387244,-1.1234079371510228,-2.738255878271864,0.8685339641378058,-0.4636417322018334,-1.882970654559604,1.282873168057865,"[-0.041431899234477106, 0.14101992799936447, 0.1462717064303408]","[0.08278516511558837, 0.05122045954971003, 0.4065393980734475]","[0.13798638066672805, 0.12994150761564144, 0.22479362188875754]","[0.28284259582376986, 0.2743308280764464, 0.37437602146479343]","[0.34088581208179114, -0.102910584878267, 0.07373886060669921]","[-0.08790001802980724, -0.17890644555686053, -0.08689956667117377]","[-0.06095862680441619, -0.2168357329709416, -0.19326790932960844]"
465,465,1639136598479631895,-1.5593519143117691,1.4752120065500045,0.4500777834150469,0.9052468702903388,2.3228979110624683,-0.653240040553801,1.4515582057075511,"[-0.11885275206525028, -0.11512452066168191, 0.13810808257832133]","[-0.10456421408429072, 0.0697179339725005, 0.2685031065255411]","[0.15283710315931426, -0.17237551076011662, 0.32261564996633485]","[0.2457478981964102, -0.26398029938093187, 0.5987009392290186]","[0.22949610199257967, -0.2990715133270201, 0.736388011876447]","[0.2533434756568699, -0.42461350638230483, 0.8920096825804071]","[0.25133972893947243, -0.42588873966377244, 1.0274406742098718]"
466,466,1639136598579598389,-2.176346475068353,-2.01180799785675,1.6993549716096354,-1.774609825140648,0.8045955305267108,-0.7767295146033106,2.6182407300302235,"[-0.24849159200952348, -0.1727672613789309, 0.06714635501979253]","[0.06195923738811596, 0.035266558473237064, 0.49169421245108713]","[-0.1867732298785877, -0.15517666318997453, 0.21581532656664132]","[0.028685598584754772, -0.28895885784388425, 0.3663730607041967]","[-0.10905761284763044, -0.3892586790792516, 0.5765272105866915]","[-0.219723434934922, -0.7870427979421334, 0.5052006024008427]","[-0.15606834080928778, -0.7136082445624978, 0.8089051997426652]"
467,467,1639136598679615829,2.3008352860614494,0.99941310568098,-2.6483680490101937,0.22144461801692872,-1.1358131804298588,-0.022714309251570697,-1.3263720498246772,"[0.10207702745096217, 0.04507091776707975, 0.24371955782354085]","[-0.18917819499345334, -0.0789537539020721, 0.38167380426658154]","[0.08626197902797389, 0.09791755596468549, 0.21067854154142432]","[0.11489022916211024, 0.3100606779400086, -0.06466707066637198]","[0.26073409553896437, 0.1396097209416175, 0.2614682397972207]","[0.5262413955308642, -0.012968362684517657, 0.25994090154324134]","[0.4927463944555737, -0.028052496417744453, 0.2767580900756752]"
468,468,1639136598779612380,2.6955618996543707,-0.2338636530457361,0.12432980150496895,1.1998341585744872,-2.1074314380738515,1.5942114514220735,2.0327736541049,"[-0.012603665714435981, 0.17136148854358726, 0.2031481360529826]","[0.05001378046075708, 0.10974216166915432, 0.24606751521688236]","[-0.1967584380271477, 0.1248074194005466, 0.4759301045329051]","[-0.2164039877624585, 0.2785744005147864, 0.6277463003885446]","[-0.3154275080791368, 0.32632383747029353, 0.6587257173276488]","[-0.6269284673171971, 0.48234946642320486, 0.5774409131956778]","[-0.800530445135573, 0.5725286459874138, 0.7019815591618245]"
469,469,1639136598879459179,0.7620079068273342,-1.826444307763467,-0.5671997649704492,0.31471105462699,-0.5784031873837714,0.7419100752047476,-1.272264450357292,"[0.11052587836137587, -0.015560390083700998, 0.2228271604933985]","[-0.08886752037990084, 0.031230409551947887, 0.25769878918078654]","[-0.11521923494366879, 0.02574003837838372, 0.5352506756168934]","[0.08445450772611054, -0.10083011712893493, 0.7850987706598289]","[0.29080465788949916, -0.06317415596631829, 0.6071796529784569]","[0.4151135085419589, -0.22517422837694112, 0.6289803932761597]","[0.4084836713861113, -0.07960397356076049, 0.6173419044107114]"
470,470,1639136598979605927,1.0740965087928351,-0.38866538677315066,-2.6262913172748314,1.9972503487703384,-2.35627307361384,-1.0400724974891222,0.2595080490966435,"[0.07584494739715249, 0.11531111307720776, 0.1931187486208556]","[-0.06291720613190713, -0.004985264236803135, 0.41630500742812615]","[-0.18441520025255764, -0.1545305964719424, 0.30651051833214665]","[-0.2212198035957446, -0.27885340373699485, 0.35824205020298144]","[-0.4415413753422739, -0.3113267371396687, -0.0019737630030192688]","[-0.41521587142168337, -0.5509203151323167, 0.03398840275782381]","[-0.6656820933595662, -0.4813578555463396, -0.1806294395404568]"
